0.0 0.0 0.0
0.005412 0.004533 0.0
0.029228 0.009065 0.0
0.071136 0.047681 0.0
0.113495 0.048839 0.0
0.20215 0.042914 0.0
0.308658 0.049742 0.0
0.426635 0.072884 0.0
0.549009 0.078661 0.0
0.668445 0.038012 0.0
0.777785 0.047971 0.0
0.853553 0.030869 0.0
0.928864 0.013196 0.0
0.97847 0.005257 0.0
1.0 0.0 0.0
1.0 0.0 0.0
0.97847 0.002115 0.0
0.928864 0.000173 0.0
0.853553 -0.022554 0.0
0.777785 0.004439 0.0
0.668445 -0.031795 0.0
0.549009 -0.050953 0.0
0.426635 -0.054201 0.0
0.308658 -0.073502 0.0
0.20215 -0.032506 0.0
0.113495 -0.057447 0.0
0.071136 -0.028125 0.0
0.029228 -0.033781 0.0
0.005412 -0.001194 0.0
0.0 0.0 0.0
