-0.001798 0.005579 0.003236 -0.033448 -0.034409 -0.062223 -0.058688 -0.067400 -0.046804 0.020635 0.052824 0.048097 0.044615 0.052614 0.046801 0.055765 0.028155 0.004161 
0.010599 -0.002736 -0.001496 -0.015289 -0.044879 -0.073959 -0.040448 -0.048645 -0.051299 0.014741 0.050056 0.050993 0.081163 0.057645 0.050569 0.047267 0.019168 0.015808 
0.008821 0.004185 -0.024157 -0.044745 -0.037810 -0.063094 -0.069281 -0.032517 -0.033507 0.046059 0.044575 0.041593 0.053215 0.057004 0.032796 0.034160 0.041114 0.022786 
0.005918 -0.012292 0.003559 -0.021450 -0.063172 -0.038014 -0.063652 -0.059456 -0.023791 0.023905 0.049167 0.042706 0.065922 0.069603 0.034303 0.022850 0.033203 0.023207 
-0.001413 0.001653 -0.023533 -0.011226 -0.041029 -0.056845 -0.042132 -0.069549 -0.015758 0.025514 0.045246 0.074781 0.058634 0.060032 0.044479 0.021090 0.028371 0.012588 
0.001937 -0.008780 -0.026460 -0.037419 -0.058763 -0.047533 -0.047159 -0.043952 -0.037803 0.051623 0.061892 0.062296 0.082592 0.078766 0.053233 0.018419 0.027499 0.006865 
-0.009085 -0.003850 -0.006042 -0.039472 -0.046082 -0.062353 -0.071284 -0.065339 -0.033011 0.030489 0.032261 0.077547 0.058132 0.062079 0.067841 0.022597 0.027049 0.016588 
0.010114 0.013934 0.002171 -0.037732 -0.059642 -0.043864 -0.047318 -0.057374 -0.025179 0.012702 0.047501 0.059639 0.071898 0.074150 0.061233 0.029042 0.039057 0.011322 
-0.008641 0.008059 0.004607 -0.012349 -0.039377 -0.064265 -0.074209 -0.058248 -0.045955 0.013771 0.042613 0.041871 0.054682 0.046787 0.048364 0.053629 0.019823 0.006147 
-0.002877 0.009719 -0.022182 -0.045542 -0.038834 -0.069514 -0.049574 -0.042476 -0.028860 0.034534 0.070685 0.056434 0.046461 0.049723 0.059605 0.038759 0.026487 0.009003 
-0.000754 -0.022744 -0.027507 -0.011647 -0.052202 -0.067234 -0.064851 -0.052016 -0.049352 0.016384 0.034714 0.057411 0.082229 0.066891 0.031553 0.030242 0.044867 0.010901 
